playerId,goalieFullName,gamesStarted,goalsAgainst,goalsAgainstAverage,shutouts,wins,qualityStart,qualityStartsPct,gamesRelievedWins,Vezina Trophies,Stanley Cups,Conn Smythe Trophies,William M. Jennings Trophies,All Stars
8450068,Claude Pronovost,2,7,3.5,1,1,1,0.5,0,0,0,0,0,0
8448776,David Littman,2,14,5.95111,0,0,0,0,0,0,0,0,0,0
8474771,Peter Mannino,2,15,3.99083,0,1,1,0.5,0,0,0,0,0,0
8475680,Jussi Rynnas,2,14,4.16563,0,0,0,0,0,0,0,0,0,0
8480263,Dylan Ferguson,2,6,2.8103,0,1,1,0.5,0,0,0,0,0,0
8473632,Josh Tordjman,2,8,4.07816,0,0,0,0,0,0,0,0,0,0
8467879,Brian Finley,2,13,4.70068,0,0,0,0,0,0,0,0,0,0
8451406,Paul Skidmore,2,6,3.00375,0,1,1,0.5,0,0,0,0,0,0
8458932,Richard Shulmistra,2,3,1.47682,0,1,2,1,0,0,0,0,0,0
8449115,George Maneluk,2,15,6.42857,0,1,1,0.5,0,0,0,0,0,0
8480022,Michael DiPietro,2,11,5.2492,0,0,0,0,0,0,0,0,0,0
8479288,Kasimir Kaskisuo,1,6,4.77664,0,0,0,0,0,0,0,0,0,0
8478999,Niklas Treutle,1,5,6.03621,0,0,0,0,0,0,0,0,0,0
8451721,James Stewart Jr,1,5,15,0,0,0,0,0,0,0,0,0,0
8446536,Robert Dupuis,1,4,4.04835,0,0,0,0,0,0,0,0,0,0
8480042,Olle Eriksson Ek,1,5,4.68872,0,0,0,0,0,0,0,0,0,0
8477092,Andrey Makarov,1,3,3,0,0,1,1,0,0,0,0,0,0
8451831,Don Sylvestri,1,6,3.52653,0,0,0,0,0,0,0,0,0,0
8459198,Ryan Bach,1,8,4.45406,0,0,0,0,0,0,0,0,0,0
8479581,Jack LaFontaine,1,9,7.2048,0,0,0,0,0,0,0,0,0,0
8478965,Kenneth Appleby,1,5,2.07852,0,0,0,0,0,0,0,0,0,0
8480191,Matt Villalta,1,5,4.16859,0,0,0,0,0,0,0,0,0,0
8478905,Ivan Fedotov,1,10,4.95253,0,0,0,0,0,0,0,0,0,0
8457025,Ray Leblanc,1,1,1,0,1,1,1,0,0,0,0,0,0
8479530,Adam Werner,1,5,3.41555,0,1,0,0,1,0,0,0,0,0
8478903,Adam Huska,1,7,7.03517,0,0,0,0,0,0,0,0,0,0
8447005,David Gagnon,1,6,10.30042,0,0,0,0,0,0,0,0,0,0
8450643,Bruce Racine,1,12,3.12748,0,0,0,0,0,0,0,0,0,0
8478559,Matthew O'Connor,1,3,3.10166,0,0,1,1,0,0,0,0,0,0
8480199,Eetu Makiniemi,1,3,2.13438,0,1,1,1,0,0,0,0,0,0
8457996,Warren Sharples,1,4,3.6923,0,0,0,0,0,0,0,0,0,0
8446723,Randy Exelby,1,5,4.77453,0,0,0,0,0,0,0,0,0,0
8480213,Gilles Senn,1,4,3.42449,0,0,1,1,0,0,0,0,0,0
8458738,Neil Little,1,6,3.86266,0,0,0,0,0,0,0,0,0,0
8458604,Patrick Labrecque,1,7,4.29447,0,0,0,0,0,0,0,0,0,0
8446473,Bruce Dowie,1,4,3.33487,0,0,0,0,0,0,0,0,0,0
8450008,Don Keenan,1,4,4,0,0,1,1,0,0,0,0,0,0
8462110,Mike Minard,1,3,3,0,1,1,1,0,0,0,0,0,0
8448965,Shawn MacKenzie,1,15,6.91598,0,0,0,0,0,0,0,0,0,0
8476309,Jason Kasdorf,1,4,4,0,0,0,0,0,0,0,0,0,0
8450031,Murray McLachlan,1,4,9.71659,0,0,0,0,0,0,0,0,0,0
8475771,Mark Visentin,1,3,3.06035,0,0,1,1,0,0,0,0,0,0
8448749,Claude Legris,1,4,2.62295,0,0,0,0,0,0,0,0,0,0
8468706,Brian Eklund,1,3,3.09189,0,0,0,0,0,0,0,0,0,0
8448807,Jean Levasseur,1,7,7,0,0,0,0,0,0,0,0,0,0
8475303,Connor Knapp,1,4,3.13657,0,0,0,0,0,0,0,0,0,0
8470534,Yutaka Fukufuji,1,7,4.36741,0,0,0,0,0,0,0,0,0,0
8471230,Marek Schwarz,1,9,4.31769,0,0,0,0,0,0,0,0,0,0
8449916,Claude Evans,1,4,4,0,0,0,0,0,0,0,0,0,0
8475080,Johan Backlund,1,2,3,0,0,1,1,0,0,0,0,0,0
8467834,Gregg Naumenko,1,7,5.99144,0,0,0,0,0,0,0,0,0,0
8450056,Ted Ouimet,1,2,2.0219,0,0,1,1,0,0,0,0,0,0
8449840,Len Broderick,1,2,2,0,1,1,1,0,0,0,0,0,0
8450094,Paul Pageau,1,8,8,0,0,0,0,0,0,0,0,0,0
8448861,Ronald Loustel,1,10,10,0,0,0,0,0,0,0,0,0,0
8468043,Matt Underhill,1,4,3.9517,0,0,0,0,0,0,0,0,0,0
8449996,Paul Hoganson,1,7,7.34908,0,0,0,0,0,0,0,0,0,0
8450109,Pat Rupp,1,4,4,0,0,0,0,0,0,0,0,0,0
8465036,Tyrone Garner,1,12,5.17799,0,0,0,0,0,0,0,0,0,0
8476763,Calvin Heeter,1,5,4.68872,0,0,0,0,0,0,0,0,0,0
8469569,Drew MacIntyre,1,8,2.41004,0,0,0,0,0,0,0,0,0,0
8449991,John Henderson,1,4,4,0,0,0,0,0,0,0,0,0,0
8473474,Riku Helenius,0,0,0,0,0,0,,0,0,0,0,0,0
8484293,Yaniv Perets,0,0,0,0,0,0,,0,0,0,0,0,0
8455959,Wayne Cowley,0,3,3.14593,0,0,0,,0,0,0,0,0,0
8480591,Thomas Hodges,0,1,3.11418,0,0,0,,0,0,0,0,0,0
8458622,Pauli Jaks,0,2,3,0,0,0,,0,0,0,0,0,0
8458693,Sean Gauthier,0,0,0,0,0,0,,0,0,0,0,0,0
8468489,Brent Krahn,0,3,9,0,0,0,,0,0,0,0,0,0
8480363,Kaden Fulcher,0,2,4.40906,0,0,0,,0,0,0,0,0,0
8458725,Jamie Ram,0,0,0,0,0,0,,0,0,0,0,0,0
8449848,Don Caley,0,3,6,0,0,0,,0,0,0,0,0,0
8449845,Ken Brown,0,1,3.36763,0,0,0,,0,0,0,0,0,0
8469750,Robert McVicar,0,0,0,0,0,0,,0,0,0,0,0,0
8469800,Olivier Michaud,0,0,0,0,0,0,,0,0,0,0,0,0
8471781,Jeremy Duchesne,0,1,3.58565,0,0,0,,0,0,0,0,0,0
8471793,Tomas Popperle,0,1,1.34831,0,0,0,,0,0,0,0,0,0
8471819,Matt Keetley,0,0,0,0,0,0,,0,0,0,0,0,0
8450046,Jean-Guy Morissette,0,4,6.59945,0,0,0,,0,0,0,0,0,0
8471822,Brian Foster,0,0,0,0,0,0,,0,0,0,0,0,0
8468243,Sebastien Centomo,0,3,4.5,0,0,0,,0,0,0,0,0,0
8471712,Jeff Frazee,0,0,0,0,0,0,,0,0,0,0,0,0
8469556,Dimitri Patzold,0,4,5.50669,0,0,0,,0,0,0,0,0,0
8449862,Claude Cyr,0,1,3,0,0,0,,0,0,0,0,0,0
8449986,Harrison Gray,0,5,7.5,0,0,0,,0,0,0,0,0,0
8470751,Chris Beckford-Tseu,0,1,2.25422,0,0,0,,0,0,0,0,0,0
8470772,Chris Holt,0,0,0,0,0,0,,0,0,0,0,0,0
8470813,Gerald Coleman,0,2,2.77349,0,0,0,,0,0,0,0,0,0
8481597,Hugo Alnefelt,0,3,9,0,0,0,,0,0,0,0,0,0
8470820,Matt Zaba,0,2,3.55907,0,0,0,,0,0,0,0,0,0
8449999,Robbie Irons,0,0,0,0,0,0,,0,0,0,0,0,0
8481501,Artyom Zagidulin,0,2,4.2528,0,0,0,,0,0,0,0,0,0
8469653,Jordan Sigalet,0,0,0,0,0,0,,0,0,0,0,0,0
8450010,Julian Klymkiw,0,2,6.37168,0,0,0,,0,0,0,0,0,0
8473532,Mark Dekanich,0,3,3.6012,0,0,0,,0,0,0,0,0,0
8456127,Parris Duffus,0,1,2.08212,0,0,0,,0,0,0,0,0,0
8470062,Tyler Weiman,0,0,0,0,0,0,,0,0,0,0,0,0
8483158,Matthew Berlin,0,0,0,0,0,0,,0,0,0,0,0,0
8456090,Robert Dopson,0,3,3.9633,0,0,0,,0,0,0,0,0,0
8483183,Jett Alexander,0,0,0,0,0,0,,0,0,0,0,0,0
8481001,Veini Vehvilainen,0,1,5.625,0,0,0,,0,0,0,0,0,0
8455996,Corrie D'alessio,0,0,0,0,0,0,,0,0,0,0,0,0
8471444,Martin Houle,0,1,27.27272,0,0,0,,0,0,0,0,0,0
8474591,Tom McCollum,0,4,2.98074,0,1,0,,1,0,0,0,0,0
8450048,Jerome Mrazek,0,1,9.54907,0,0,0,,0,0,0,0,0,0
8450097,Greg Redquest,0,3,14.08083,0,0,0,,0,0,0,0,0,0
8475720,Kent Simpson,0,2,6,0,0,0,,0,0,0,0,0,0
8475781,Tyler Bunz,0,3,9,0,0,0,,0,0,0,0,0,0
8467341,Mathieu Chouinard,0,0,0,0,0,0,,0,0,0,0,0,0
8448614,Richard Laferriere,0,1,3,0,0,0,,0,0,0,0,0,0
8448499,Scott King,0,3,2.92762,0,0,0,,0,0,0,0,0,0
8477990,Brandon Halverson,0,1,4.78087,0,0,0,,0,0,0,0,0,0
8476243,Iiro Tarkki,0,3,4.40636,0,1,0,,1,0,0,0,0,0
8477914,Roman Will,0,1,3.24909,0,0,0,,0,0,0,0,0,0
8476330,Adam Wilcox,0,0,0,0,0,0,,0,0,0,0,0,0
8450680,Alain Raymond,0,2,3.06252,0,0,0,,0,0,0,0,0,0
8448170,Randy Ireland,0,3,6.02342,0,0,0,,0,0,0,0,0,0
8459663,Jordan Willis,0,1,3.19715,0,0,0,,0,0,0,0,0,0
8450006,Joe Junkin,0,0,0,0,0,0,,0,0,0,0,0,0
8450626,Chris Pusey,0,3,4.5,0,0,0,,0,0,0,0,0,0
8460935,Travis Scott,0,3,7.28253,0,0,0,,0,0,0,0,0,0
8476803,Shawn Hunwick,0,0,0,0,0,0,,0,0,0,0,0,0
8450101,Bob Ring,0,4,7.23618,0,0,0,,0,0,0,0,0,0
8447384,Mike Greenlay,0,4,11.74551,0,0,0,,0,0,0,0,0,0
8450149,Lefty Wilson,0,1,0.92759,0,0,0,,0,0,0,0,0,0
8462075,Paxton Schafer,0,6,4.64716,0,0,0,,0,0,0,0,0,0
8450146,Jim Watt,0,2,6,0,0,0,,0,0,0,0,0,0
8450112,Joe Schaefer,0,8,5.39123,0,0,0,,0,0,0,0,0,0
8451013,Michael Rosati,0,0,0,0,1,0,,1,0,0,0,0,0
8450059,Marcel Pelletier,0,3,4.61538,0,0,0,,0,0,0,0,0,0
8449785,Don Aiken,0,6,10.66666,0,0,0,,0,0,0,0,0,0
8446087,Chris Clifford,0,0,0,0,0,0,,0,0,0,0,0,0
8467954,Adam Hauser,0,6,7.08428,0,0,0,,0,0,0,0,0,0
8450055,Dan Olesevich,0,2,4.11663,0,0,0,,0,0,0,0,0,0
8467940,Evgeny Konstantinov,0,1,2.94117,0,0,0,,0,0,0,0,0,0
8474194,Timo Pielmeier,0,5,7.5,0,0,0,,0,0,0,0,0,0
8476986,Marek Langhamer,0,1,1.35135,0,0,0,,0,0,0,0,0,0
8467921,Simon Lajeunesse,0,0,0,0,0,0,,0,0,0,0,0,0
8479380,Dylan Wells,0,1,3,0,0,0,,0,0,0,0,0,0
8467866,Alfie Michaud,0,5,4.3238,0,0,0,,0,0,0,0,0,0
8474708,Alexander Pechurskiy,0,1,1.68934,0,0,0,,0,0,0,0,0,0
8474729,Mike Murphy,0,0,0,0,0,0,,0,0,0,0,0,0
8474754,Joacim Eriksson,0,6,9.99074,0,0,0,,0,0,0,0,0,0
8467830,Cody Rudkowsky,0,0,0,0,1,0,,1,0,0,0,0,0
8449451,Ross McKay,0,3,5.17489,0,0,0,,0,0,0,0,0,0
8479188,David Ayres,0,2,4.18361,0,1,0,,1,0,0,0,0,0
8479138,Scott Foster,0,0,0,0,0,0,,0,0,0,0,0,0
8479115,Jorge Alves,0,0,0,0,0,0,,0,0,0,0,0,0
8479016,Landon Bow,0,1,1.03004,0,0,0,,0,0,0,0,0,0
8459411,Christian Soucy,0,0,0,0,0,0,,0,0,0,0,0,0
8478933,Michael McNiven,0,3,9,0,0,0,,0,0,0,0,0,0
8475130,Alexander Salak,0,6,5.40675,0,0,0,,0,0,0,0,0,0
8449400,Steve McKichan,0,2,6,0,0,0,,0,0,0,0,0,0
8449244,Jerry Toppazzini,0,0,0,0,0,0,,0,0,0,0,0,0
8484312,Georgi Romanov,0,1,1.01265,0,0,0,,0,0,0,0,0,0
